1,John Dingell,D,MI-15,12/13/1955
2,John Conyers,D,MI-14,1/3/1965
3,Dave Obey,D,WI-7,4/1/1969
4,Phil Crane,R,IL-08,11/25/1969
5,Charles B. Rangel,D,NY-15,1/3/1971
5,Bill Young,R,FL-10,
7,Ralph Regula,R,OH-16,1/3/1973
7,Pete Stark,D,CA-13,
9,Don Young,R,AK,3/6/1973
10,John Murtha,D,PA-12,2/5/1974
11,Henry Hyde,R,IL-06,1/3/1975
11,George Miller,D,CA-07,
11,James Oberstar,D,MN-8,
11,Henry Waxman,D,CA-30,
15,Ed Markey,D,MA-07,11/2/1976
16,Norm Dicks,D,WA-6,1/4/1977
16,Dick Gephardt,D,MO-3,
16,Dale Kildee,D,MI-05,
16,Jim Leach,R,IA-2,
16,Nick Rahall,D,WV-3,
16,Ike Skelton,D,MO-4,
22,Doug Bereuter,R,NE-1,1/3/1979
22,Martin Frost,D,TX-24,
22,Jerry Lewis,R,CA-41,
22,Bob Matsui,D,CA-05,
22,Martin Olav Sabo,D,MN-5,
22,James Sensenbrenner,R,WI-5,
22,Charles Stenholm,D,TX-17,
22,Bill Thomas,R,CA-22,
30,Tom Petri,R,WI-6,4/3/1979
31,Billy Tauzin,R,LA-3,5/22/1980
32,David Dreier,R,CA-26,1/3/1981
32,Barney Frank,D,MA-04,
32,Ralph Hall,D,TX-04,
32,Duncan Hunter,R,CA-52,
32,Tom Lantos,D,CA-12,
32,Hal Rogers,R,KY-5,
32,"E. Clay Shaw, Jr.",R,FL-22,
32,Christopher Smith,R,NJ-04,
32,Frank Wolf,R,VA-10,
41,Steny Hoyer,D,MD-5,5/19/1981
42,Mike Oxley,R,OH-04,6/25/1981
43,Howard Berman,D,CA-28,1/3/1983
43,Michael Bilirakis,R,FL-09,
43,Sherwood Boehlert,D,NY-24,
43,Rick Boucher,D,VA-09,
43,Dan Burton,R,IN-5,
43,Lane Evans,D,IL-17,
43,Nancy Johnson,R,CT-5,
43,Marcy Kaptur,D,OH-09,
43,Sander Levin,D,MI-12,
43,Bill Lipinski,D,IL-03,
43,Alan Mollohan,D,WV-1,
43,Solomon Ortiz,D,TX-27,
43,Major Owens,D,NY-11,
43,John Spratt,D,SC-5,
43,Ed Towns,D,NY-10,
58,Gary Ackerman,D,NY-05,3/1/1983
59,Jerry Kleczka,D,WI-4,4/3/1984
60,Jim Saxton,R,NJ-03,11/6/1984
61,Joe Barton,R,TX-06,1/3/1985
61,Howard Coble,R,NC-06,
61,Larry Combest,R,TX-19,
61,Tom DeLay,R,TX-22,
61,Bart Gordon,D,TN-6,
61,Paul Kanjorski,D,PA-11,
61,Jim Kolbe,R,AZ-8,
61,Peter Visclosky,D,IN-1,
69,Cass Ballenger,R,NC-10,11/4/1986
70,Richard Baker,R,LA-6,1/6/1987
70,Ben Cardin,D,MD-3,
70,Peter DeFazio,D,OR-4,
70,Elton Gallegly,R,CA-24,
70,Dennis Hastert,R,IL-14,
70,Joel Hefley,R,CO-5,
70,Wally Herger,R,CA-02,
70,Amo Houghton,R,NY-29,
70,John Lewis,D,GA-05,
70,Louise Slaughter,D,NY-28,
70,Lamar Smith,R,TX-21,
70,Fred Upton,R,MI-06,
70,Curt Weldon,R,PA-07,
83,Nancy Pelosi,D,CA-08,6/2/1987
84,Christopher Shays,R,CT-4,8/18/1987
85,Jim McCrery,R,LA-4,4/16/1988
86,Jerry Costello,D,IL-12,8/9/1988
87,John Duncan,R,TN-2,11/8/1988
87,Frank Pallone,D,NJ-06,
89,Christopher Cox,R,CA-48,1/3/1989
89,Eliot Engel,D,NY-17,
89,Paul Gillmor,R,OH-05,
