1,John Dingell,D,MI-16,12/13/1955
2,John Conyers,D,MI-14,1/3/1965
3,Bill Clay,D,MO-1,1/3/1969
4,Dave Obey,D,WI-7,4/1/1969
5,Phil Crane,R,IL-08,11/25/1969
6,Bill Archer,R,TX-07,1/3/1971
6,Charles Rangel,D,NY-15,
6,Floyd Spence,D,SC-2,
6,C. Young,R,FL-10,
10,George Brown,D,CA-42,1/3/1973
10,Benjamin A. Gilman,R,NY-20,
10,Ralph Regula,R,OH-16,
10,Bud Shuster,R,PA-09,
10,Joe Moakley,D,MA-09,
10,Fortney Stark,D,CA-13,
16,Donald Young,R,AK,3/6/1973
17,John Murtha,D,PA-12,2/5/1974
18,Bill Goodling,R,PA-19,1/3/1975
18,Henry Hyde,R,IL-06,
18,John LaFalce,D,NY-29,
18,George Miller,D,CA-07,
18,James Oberstar,D,MN-8,
18,Henry Waxman,D,CA-29,
24,Edward Markey,D,MA-07,11/2/1976
25,David Bonior,D,MI-10,1/4/1977
25,Norman Dicks,D,WA-6,
25,Dick Gephardt,D,MO-3,
25,Dale Kildee,D,MI-09,
25,Jim Leach,R,IA-1,
25,Nick Rahall,D,WV-3,
25,Ike Skelton,D,MO-4,
25,Bob Stump,R,AZ-3,
25,Bruce Vento,D,MN-4,
34,Bob Livingston,R,LA-1,8/27/1977
35,Doug Bereuter,R,NE-1,1/3/1979
35,Julian C. Dixon,D,CA-32,
35,Martin Frost,D,TX-24,
35,Newt Gingrich,R,GA-06,
35,Tony Hall,D,OH-03,
35,Jerry Lewis,R,CA-40,
35,Bob Matsui,D,CA-05,
35,Martin Olav Sabo,D,MN-5,
35,F. Sensenbrenner,R,WI-9,
35,Charles Stenholm,D,TX-17,
35,Bill Thomas,R,CA-21,
46,Thomas Petri,R,WI-6,4/3/1979
47,John Porter,R,IL-10,1/22/1980
48,Billy Tauzin,R,LA-3,5/22/1980
49,Thomas Bliley,R,VA-07,1/3/1981
49,William Coyne,D,PA-14,
49,David Dreier,R,CA-26,
49,Barney Frank,D,MA-04,
49,Sam Gejdenson,D,CT-2,
49,Ralph Hall,D,TX-04,
49,James Hansen,R,UT-1,
49,Duncan Hunter,R,CA-52,
49,Tom Lantos,D,CA-12,
49,Bill McCollum,R,FL-08,
49,Harold Rogers,R,KY-5,
49,Marge Roukema,R,NJ-05,
49,"E. Clay Shaw, Jr.",R,FL-22,
49,Joe Skeen,R,NM-2,
49,Christopher Smith,R,NJ-04,
49,Frank Wolf,R,VA-10,
65,Steny Hoyer,D,MD-5,5/19/1981
66,Mike Oxley,R,OH-04,6/25/1981
67,Matt Martinez,D,CA-31,7/13/1982
68,Herbert Bateman,D,VA-01,1/3/1983
68,Howard Berman,D,CA-28,
68,Michael Bilirakis,R,FL-09,
68,Sherwood Boehlert,D,NY-23,
68,Robert Borski,D,PA-03,
68,Rick Boucher,D,VA-09,
68,Danny Burton,R,IN-06,
68,Lane Evans,D,IL-17,
68,George Gekas,R,PA-17,
68,Nancy Johnson,R,CT-6,
68,Marcia Kaptur,D,OH-09,
68,John Kasich,R,OH-12,
68,Sander Levin,D,MI-12,
68,Bill Lipinski,D,IL-03,
68,Alan Mollohan,D,WV-1,
68,Solomon Ortiz,D,TX-27,
68,Major Owens,D,NY-11,
68,Ron Packard,R,CA-48,
68,Norman Sisisky,D,VA-04,
68,John Spratt,D,SC-5,
68,Edolphus Towns,D,NY-10,
68,Bob Wise,D,WV-2,
90,Gary Ackerman,D,NY-05,3/1/1983
91,Jerry Kleczka,D,WI-4,4/3/1984
92,Jim Saxton,R,NJ-03,11/6/1984
93,Dick Armey,R,TX-26,1/3/1985
93,Joe Barton,R,TX-06,
93,Sonny Callahan,R,AL-1,
93,John Coble,R,NC-06,
93,Larry Combest,R,TX-19,
93,Tom DeLay,R,TX-22,
93,Bart Gordon,D,TN-6,
93,Paul Kanjorski,D,PA-11,
93,Jim Kolbe,R,AZ-5,
93,James Traficant,D,OH-17,
93,Peter Visclosky,D,IN-01,
104,Cass Ballenger,R,NC-10,11/4/1986
105,Richard Baker,R,LA-6,1/3/1987
105,Ben Cardin,D,MD-3,
105,Peter DeFazio,D,OR-4,
105,Elton Gallegly,R,CA-23,
105,Dennis Hastert,R,IL-14,
105,Joel Hefley,R,CO-5,
105,Walter Herger,R,CA-02,
105,Amo Houghton,R,NY-31,
105,John Lewis,D,GA-05,
105,Connie Morella,R,MD-8,
105,Owen Pickett,D,VA-02,
105,Thomas Sawyer,D,OH-14,
