1,John Dingell,D,MI-16,12/13/1955
2,John Conyers,D,MI-14,1/3/1965
3,Dave Obey,D,WI-7,4/1/1969
4,Phil Crane,R,IL-08,11/25/1969
5,Charles Rangel,D,NY-15,1/3/1971
5,Floyd Spence,D,SC-2,
5,C. Young,R,FL-10,
8,Benjamin A. Gilman,R,NY-20,1/3/1973
8,Ralph Regula,R,OH-16,
8,Bud Shuster,R,PA-09,
8,Joe Moakley,D,MA-09,
8,Fortney Stark,D,CA-13,
13,Donald Young,R,AK,3/6/1973
14,John Murtha,D,PA-12,2/5/1974
15,Henry Hyde,R,IL-06,1/3/1975
15,John LaFalce,D,NY-29,
15,George Miller,D,CA-07,
15,James Oberstar,D,MN-8,
15,Henry Waxman,D,CA-29,
20,Edward Markey,D,MA-07,11/2/1976
21,David Bonior,D,MI-10,1/4/1977
21,Norman Dicks,D,WA-6,
21,Dick Gephardt,D,MO-3,
21,Dale Kildee,D,MI-09,
21,Jim Leach,R,IA-1,
21,Nick Rahall,D,WV-3,
21,Ike Skelton,D,MO-4,
21,Bob Stump,R,AZ-3,
29,Doug Bereuter,R,NE-1,1/3/1979
29,Tony Hall,D,OH-03,
29,Martin Frost,D,TX-24,
29,Jerry Lewis,R,CA-40,
29,Bob Matsui,D,CA-05,
29,Martin Olav Sabo,D,MN-5,
29,F. Sensenbrenner,R,WI-9,
29,Charles Stenholm,D,TX-17,
29,Bill Thomas,R,CA-21,
38,Thomas Petri,R,WI-6,4/3/1979
39,Billy Tauzin,R,LA-3,5/22/1980
40,William Coyne,D,PA-14,1/3/1981
40,David Dreier,R,CA-26,
40,Barney Frank,D,MA-04,
40,Ralph Hall,D,TX-04,
40,James Hansen,R,UT-1,
40,Duncan Hunter,R,CA-52,
40,Tom Lantos,D,CA-12,
40,Harold Rogers,R,KY-5,
40,Marge Roukema,R,NJ-05,
40,"E. Clay Shaw, Jr.",R,FL-22,
40,Joe Skeen,R,NM-2,
40,Christopher Smith,R,NJ-04,
40,Frank Wolf,R,VA-10,
53,Steny Hoyer,D,MD-5,5/19/1981
54,Mike Oxley,R,OH-04,6/25/1981
55,Howard Berman,D,CA-28,1/3/1983
55,Michael Bilirakis,R,FL-09,
55,Sherwood Boehlert,D,NY-23,
55,Robert Borski,D,PA-03,
55,Rick Boucher,D,VA-09,
55,Danny Burton,R,IN-06,
55,Lane Evans,D,IL-17,
55,George Gekas,R,PA-17,
55,Nancy Johnson,R,CT-6,
55,Marcia Kaptur,D,OH-09,
55,Sander Levin,D,MI-12,
55,Bill Lipinski,D,IL-03,
55,Alan Mollohan,D,WV-1,
55,Solomon Ortiz,D,TX-27,
55,Major Owens,D,NY-11,
55,Norman Sisisky,D,VA-04,
55,John Spratt,D,SC-5,
55,Edolphus Towns,D,NY-10,
73,Gary Ackerman,D,NY-05,3/1/1983
74,Jerry Kleczka,D,WI-4,4/3/1984
75,Jim Saxton,R,NJ-03,11/6/1984
76,Dick Armey,R,TX-26,1/3/1985
76,Joe Barton,R,TX-06,
76,Sonny Callahan,R,AL-1,
76,John Coble,R,NC-06,
76,Larry Combest,R,TX-19,
76,Tom DeLay,R,TX-22,
76,Bart Gordon,D,TN-6,
76,Paul Kanjorski,D,PA-11,
76,Jim Kolbe,R,AZ-5,
76,James Traficant,D,OH-17,
76,Peter Visclosky,D,IN-01,
87,Cass Ballenger,R,NC-10,11/4/1986
88,Richard Baker,R,LA-6,1/3/1987
88,Ben Cardin,D,MD-3,
88,Peter DeFazio,D,OR-4,
88,Elton Gallegly,R,CA-23,
88,Dennis Hastert,R,IL-14,
88,Joel Hefley,R,CO-5,
88,Walter Herger,R,CA-02,
88,Amo Houghton,R,NY-31,
88,John Lewis,D,GA-05,
88,Connie Morella,R,MD-8,
88,Thomas Sawyer,D,OH-14,
88,Louise Slaughter,D,NY-28,
88,Lamar Smith,R,TX-21,
88,Frederick Upton,R,MI-06,
88,Curt Weldon,R,PA-07,
103,Nancy Pelosi,D,CA-08,6/2/1987
104,Christopher Shays,R,CT-4,8/18/1987
105,Bob Clement,D,TN-5,1/19/1988
106,Jim McCrery,R,LA-4,4/16/1988
107,Jerry Costello,D,IL-12,8/9/1988
108,John Duncan,R,TN-2,11/8/1988
108,Frank Pallone,D,NJ-06,
110,Christopher Cox,R,CA-47,1/3/1989
110,Eliot Engel,D,NY-17,
110,Paul Gillmor,R,OH-05,
110,Porter Goss,R,FL-14,
110,Nita Lowey,D,NY-18,
110,James McDermott,D,WA-7,
