1,John Dingell,D,MI-15,12/13/1955
2,John Conyers,D,MI-14,1/3/1965
3,Dave Obey,D,WI-7,4/1/1969
4,Charles Rangel,D,NY-15,1/3/1971
4,C. Young,R,FL-10,1/3/1971
6,Fortney Stark,D,CA-13,1/3/1973
7,Donald Young,R,AK,3/6/1973
8,John Murtha,D,PA-12,2/5/1974
9,George Miller,D,CA-07,1/3/1975
9,James Oberstar,D,MN-8,1/3/1975
9,Henry Waxman,D,CA-30,1/3/1975
12,Edward Markey,D,MA-07,11/2/1976
13,Norman Dicks,D,WA-6,1/3/1977
13,Dale Kildee,D,MI-05,1/3/1977
13,Nick Rahall,D,WV-3,1/3/1977
13,Ike Skelton,D,MO-4,1/3/1977
17,Jerry Lewis,R,CA-41,1/3/1979
17,F. Sensenbrenner,R,WI-5,1/3/1979
19,Thomas Petri,R,WI-6,4/3/1979
20,David Dreier,R,CA-26,1/3/1981
20,Barney Frank,D,MA-04,1/3/1981
20,Ralph Hall,R,TX-04,1/3/1981
20,Harold Rogers,R,KY-5,1/3/1981
20,Christopher Smith,R,NJ-04,1/3/1981
20,Frank Wolf,R,VA-10,1/3/1981
26,Steny Hoyer,D,MD-5,5/19/1981
27,Howard Berman,D,CA-28,1/3/1983
27,Rick Boucher,D,VA-09,1/3/1983
27,Danny Burton,R,IN-5,1/3/1983
27,Marcia Kaptur,D,OH-09,1/3/1983
27,Sander Levin,D,MI-12,1/3/1983
27,Alan Mollohan,D,WV-1,1/3/1983
27,Solomon Ortiz,D,TX-27,1/3/1983
27,John Spratt,D,SC-5,1/3/1983
27,Edolphus Towns,D,NY-10,1/3/1983
36,Gary Ackerman,D,NY-05,3/1/1983
37,Joe Barton,R,TX-06,1/3/1985
37,John Coble,R,NC-06,1/3/1985
37,Bart Gordon,D,TN-6,1/3/1985
37,Paul Kanjorski,D,PA-11,1/3/1985
37,Peter Visclosky,D,IN-1,1/3/1985
42,Peter DeFazio,D,OR-4,1/3/1987
42,Elton Gallegly,R,CA-24,1/3/1987
42,Walter Herger,R,CA-02,1/3/1987
42,John Lewis,D,GA-05,1/3/1987
42,Louise Slaughter,D,NY-28,1/3/1987
42,Lamar Smith,R,TX-21,1/3/1987
42,Frederick Upton,R,MI-06,1/3/1987
49,Nancy Pelosi,D,CA-08,6/2/1987
50,Jerry Costello,D,IL-12,8/9/1988
51,Frank Pallone,D,NJ-06,11/8/1988
51,John Duncan,R,TN-2,11/8/1988
53,Eliot Engel,D,NY-17,1/3/1989
53,Nita Lowey,D,NY-18,1/3/1989
53,James McDermott,D,WA-7,1/3/1989
53,Richard Neal,D,MA-02,1/3/1989
53,Donald Payne,D,NJ-10,1/3/1989
53,Dana Rohrabacher,R,CA-46,1/3/1989
53,Clifford Stearns,R,FL-06,1/3/1989
53,John Tanner,D,TN-8,1/3/1989
61,Ileana Ros-Lehtinen,R,FL-18,8/29/1989
62,Gene Taylor,D,MS-4,10/17/1989
63,Jose Serrano,D,NY-16,3/20/1990
64,Robert Andrews,D,NJ-01,11/6/1990
65,Neil Abercrombie,D,HI-1,1/3/1991
66,Ronald Paul,R,TX-14,1/3/1997
66,David Price,D,NC-04,1/3/1997
68,John Boehner,R,OH-08,1/3/1991
68,David Camp,R,MI-04,1/3/1991
68,Rosa DeLauro,D,CT-3,1/3/1991
68,Chet Edwards,D,TX-17,1/3/1991
68,James Moran,D,VA-08,1/3/1991
68,Collin Peterson,D,MN-7,1/3/1991
68,Maxine Waters,D,CA-35,1/3/1991
75,Samuel Johnson,R,TX-03,5/18/1991
76,John Olver,D,MA-01,6/4/1991
