83,Charles Stenholm,D,TX-17,
83,Al Swift,D,WA-2,
83,Mike Synar,D,OK-2,
83,Bill Thomas,R,CA-21,
83,Pat Williams,D,MT,
103,Thomas Petri,R,WI-6,4/3/1979
104,John Porter,R,IL-10,1/22/1980
105,Billy Tauzin,D,LA-3,5/22/1980
106,Thomas Bliley,R,VA-07,1/3/1981
106,William Coyne,D,PA-14,
106,David Dreier,R,CA-28,
106,Bill Emerson,R,MO-8,
106,Jack Fields,R,TX-08,
106,Tom Foglietta,D,PA-01,
106,Barney Frank,D,MA-04,
106,Sam Gejdenson,D,CT-2,
106,Steve Gunderson,R,WI-3,
106,Ralph Hall,D,TX-04,
106,James Hansen,R,UT-1,
106,Duncan Hunter,R,CA-52,
106,Tom Lantos,D,CA-12,
106,Bill McCollum,R,FL-08,
106,Dave McCurdy,D,OK-4,
106,Sid Morrison,R,WA-1,
106,Pat Roberts,R,KS-1,
106,Harold Rogers,R,KY-5,
106,Marge Roukema,R,NJ-05,
106,Chuck Schumer,D,NY-09,
106,"E. Clay Shaw, Jr.",R,FL-22,
106,Joe Skeen,R,NM-2,
106,Christopher Smith,R,NJ-04,
106,Frank Wolf,R,VA-10,
106,Ron Wyden,D,OR-3,
131,Steny Hoyer,D,MD-5,5/19/1981
132,Mike Oxley,R,OH-04,6/25/1981
133,Barbara Kennelly,D,CT-1,1/12/1982
133,Matt Martinez,D,CA-31,7/13/1982
135,Bob Carr,R,MI-08,1/3/1983
135,Michael Andrews,D,TX-25,
135,Herbert Bateman,D,VA-01,
135,Howard Berman,D,CA-28,
135,Michael Bilirakis,R,FL-09,
135,Sherwood Boehlert,D,NY-23,
135,Robert Borski,D,PA-03,
135,Rick Boucher,D,VA-09,
135,John Bryant,D,TX-32,
135,Danny Burton,R,IN-06,
135,Ron Coleman,D,TX-16,
135,James Cooper,D,TN-4,
135,Richard Durbin,D,IL-20,
135,Lane Evans,D,IL-17,
135,George Gekas,R,PA-17,
135,Nancy Johnson,R,CT-6,
135,Marcia Kaptur,D,OH-09,
135,John Kasich,R,OH-12,
135,Richard Lehman,D,CA-19,
135,Sander Levin,D,MI-12,
135,Tom Lewis,R,FL-16,
135,Bill Lipinski,D,IL-03,
135,Al McCandless,R,CA-44,
135,Alan Mollohan,D,WV-1,
135,Solomon Ortiz,D,TX-27,
135,Major Owens,D,NY-11,
135,Ron Packard,R,CA-48,
135,Tim Penny,D,MN-1,
135,Bill Richardson,D,NM-3,
135,Tom Ridge,R,PA-21,
135,James Rowland,D,GA-08,
135,Norman Sisisky,D,VA-04,
135,Jim Slattery,D,KS-2,
135,Robert Smith,R,OR-2,
135,John Spratt,D,SC-5,
135,Don Sundquist,R,TN-7,
135,Esteban Torres,D,CA-34,
135,Robert Torricelli,D,NJ-09,
135,Edolphus Towns,D,NY-10,
135,Tim Valentine,D,NC-02,
135,Barbara Vucanovich,R,NV-2,
135,Alan Wheat,D,MO-5,
135,Bob Wise,D,WV-2,
178,Gary Ackerman,D,NY-05,3/1/1983
179,Daniel Schaefer,R,CO-6,3/29/1983
180,George Darden,R,GA-07,11/8/1983
181,Jerry Kleczka,D,WI-4,4/3/1984
181,Jim Saxton,R,NJ-03,11/6/1984
183,Bob Dornan,R,CA-46,1/3/1985
183,Dick Armey,R,TX-26,
183,Joe Barton,R,TX-06,
183,Helen Bentley,R,MD-2,
183,Sonny Callahan,R,AL-1,
183,John Coble,R,NC-06,
183,Larry Combest,R,TX-19,
183,Tom DeLay,R,TX-22,
183,Harris Fawell,R,IL-13,
183,Dean Gallo,R,NJ-11,
183,Bart Gordon,D,TN-6,
183,Paul Henry,R,MI-03,
183,Paul Kanjorski,D,PA-11,
183,Jim Kolbe,R,AZ-5,
183,Jim Lightfoot,R,IA-3,
183,Thomas Manton,D,NY-07,
183,Alex McMillan,R,NC-09,
183,Jan Meyers,R,KS-3,
183,James Traficant,D,OH-17,
183,Peter Visclosky,D,IN-01,
203,Frank McCloskey,D,IN-08,5/1/1985
204,Jim Chapman,D,TX-01,8/3/1985
205,Cass Ballenger,R,NC-10,11/4/1986
206,Richard Baker,R,LA-6,1/3/1987
206,James Bilbray,D,NV-1,
206,Jim Bunning,R,KY-4,
206,Ben Cardin,D,MD-3,
206,Peter DeFazio,D,OR-4,
206,Mike Espy,D,MS-2,
206,Floyd Flake,D,NY-06,
206,Elton Gallegly,R,CA-23,
206,Fred Grandy,R,IA-5,
206,Dennis Hastert,R,IL-14,
206,Jimmy Hayes,D,LA-7,
206,Joel Hefley,R,CO-5,
206,Walter Herger,R,CA-02,
206,George Hochbrueckner,D,NY-01,
206,Amo Houghton,R,NY-31,
206,Jim Inhofe,R,OK-1,
206,Tim Johnson,D,SD,
206,Joseph Kennedy II,D,MA-08,
206,Jon Kyl,R,AZ-4,
206,Martin Lancaster,D,NC-03,
206,John Lewis,D,GA-05,
206,Kweisi Mfume,D,MD-7,
206,Connie Morella,R,MD-8,
206,Owen Pickett,D,VA-02,
206,Arthur Ravenel,R,SC-1,
206,Thomas Sawyer,D,OH-14,
206,David Skaggs,D,CO-2,
206,Louise Slaughter,D,NY-28,
206,David Price,D,NC-04,
206,Lamar Smith,R,TX-21,
206,Frederick Upton,R,MI-06,
206,Curt Weldon,R,PA-07,
238,Nancy Pelosi,D,CA-08,6/2/1987
239,Christopher Shays,R,CT-4,8/18/1987
240,Bob Clement,D,TN-5,1/19/1988
241,Jim McCrery,R,LA-5,4/16/1988
242,Lewis Payne,D,VA-05,6/14/1988
243,Jerry Costello,D,IL-12,8/9/1988
244,John Duncan,R,TN-2,11/8/1988
244,Frank Pallone,D,NJ-06,
246,Roy Blunt,R,MO-7,1/3/1989
246,Christopher Cox,R,CA-47,
246,Eliot Engel,D,NY-17,
246,Paul Gillmor,R,OH-05,
246,Porter Goss,R,FL-14,
246,Peter Hoagland,D,NE-2,
246,Harry Johnston,D,FL-19,
246,Greg Laughlin,D,TX-14,
246,Nita Lowey,D,NY-18,
246,Ronald Machtley,R,RI-1,
246,James McDermott,D,WA-7,
246,Mike McNulty,D,NY-21,
246,Richard Neal,D,MA-02,
246,Mike Parker,D,MS-4,
246,Bill Paxon,R,NY-27,
246,Donald Payne,D,NJ-10,
246,Glenn Poshard,D,IL-19,
246,Dana Rohrabacher,R,CA-45,
246,George Sangmeister,D,IL-11,
246,Bill Sarpalius,D,TX-13,
246,Steven Schiff,R,NM-1,
246,Clifford Stearns,R,FL-06,
246,John Tanner,D,TN-8,
246,Jolene Unsoeld,D,WA-3,
246,James Walsh,R,NY-25,
271,Jill Long,D,IN-04,3/28/1989
272,Glen Browder,D,AL-3,4/4/1989
273,Craig Thomas,R,WY,4/26/1989
274,Ileana Ros-Lehtinen,R,FL-18,8/29/1989
275,Gary Condit,D,CA-18,9/12/1989
275,Pete Geren,D,TX-12,
277,Gene Taylor,D,MS-5,10/17/1989
278,Craig Washington,D,TX-18,12/9/1989
279,Susan Molinari,R,NY-13,3/20/1990
279,Jose Serrano,D,NY-16,
281,Patsy Mink,D,HI-2,9/22/1990
282,Robert Andrews,D,NJ-01,11/6/1990
283,Neil Abercrombie,D,HI-1,1/3/1991
283,Wayne Allard,R,CO-4,
283,Thomas Andrews,D,ME-1,
283,Jim Bacchus,D,FL-15,
283,Bill Barrett,R,NE-3,
283,John Boehner,R,OH-08,
283,Bill Brewster,D,OK-3,
283,Barbara-Rose Collins,D,MI-15,
283,David Camp,R,MI-04,
283,Bud Cramer,D,AL-5,
283,Duke Cunningham,R,CA-50,
283,Rosa DeLauro,D,CT-3,
283,John T. Doolittle,R,CA-04,
283,Cal Dooley,D,CA-20,
283,Chet Edwards,D,TX-11,
283,Thomas Ewing,R,IL-15,
283,Gary Franks,R,CT-5,
283,Wayne Gilchrest,R,MD-1,
283,David Hobson,R,OH-07,
283,William Jefferson,D,LA-2,
283,Scott Klug,R,WI-2,
283,Mike Kopetski,D,OR-5,
283,Larry LaRocco,D,ID-1,
283,James Moran,D,VA-08,
283,Jim Nussle,R,IA-2,
283,Bill Orton,D,UT-3,
283,Collin Peterson,D,MN-7,
283,Pete Peterson,D,FL-02,
283,Jim Ramstad,R,MN-3,
283,Jack Reed,D,RI-2,
283,Timothy Roemer,D,IN-03,
283,Bernie Sanders,I,VT,
283,Rick Santorum,R,PA-18,
283,Richard Swett,D,NH-2,
283,Charles H. Taylor,R,NC-11,
283,Ray Thornton,D,AR-2,
283,Maxine Waters,D,CA-35,
283,Bill Zeliff,R,NH-1,
283,Dick Zimmer,R,NJ-12,
322,Samuel Johnson,R,TX-03,5/18/1991
323,John Olver,D,MA-01,6/4/1991
324,Ed Pastor,D,AZ-2,9/24/1991
325,Lucien Blackwell,D,PA-02,11/5/1991
326,Eva Clayton,D,NC-01,11/3/1992
326,Jerrold Nadler,D,NY-08,
328,Spencer Bachus,R,AL-6,1/3/1993
328,Bill Baker,R,CA-10,
328,James Barcia,D,MI-05,
328,Tom Barlow,D,KY-1,
328,Tom Barrett,D,WI-5,
328,Roscoe Bartlett,R,MD-6,
328,Xavier Becerra,D,CA-30,
328,Chris Bell,D,TX-10,
328,Scotty Baesler,D,KY-6,
328,Sanford Bishop,D,GA-02,
328,Peter Blute,R,MA-03,
328,Henry Bonilla,R,TX-23,
328,Corrine Brown,D,FL-03,
328,Sherrod Brown,D,OH-13,
328,Steve Buyer,R,IN-05,
328,Leslie Byrne,D,VA-11,
328,Charles Canady,R,FL-12,
328,Ken Calvert,R,CA-43,
328,Michael N. Castle,R,DE,
328,James Clyburn,D,SC-6,
328,Mac Collins,R,GA-03,
328,Sam Coppersmith,D,AZ-1,
328,Mike Crapo,R,ID-2,
328,Pat Danner,D,MO-6,
328,Nathan Deal,R,GA-09,
328,Peter Deutsch,D,FL-20,
328,Lincoln Diaz-Balart,R,FL-21,
328,Jay Dickey,D,AR-4,
328,Jennifer Dunn,R,WA-8,
328,Karan English,D,AZ-6,
328,Anna Eshoo,D,CA-14,
328,Terry Everett,R,AL-2,
328,Cleo Fields,D,LA-4,
328,Robert Filner,D,CA-51,
328,Eric Fingerhut,D,OH-19,
328,Tillie Fowler,R,FL-04,
328,Bob Franks,R,NJ-07,
328,Elizabeth Furse,D,OR-1,
328,Robert Goodlatte,R,VA-06,
328,Rod Grams,R,MN-6,
328,Gene Green,D,TX-29,
328,James Greenwood,R,PA-08,
328,Luis Gutierrez,D,IL-04,
328,Daniel Hamburg,D,CA-01,
328,Jane Harman,D,CA-36,
328,Alcee Hastings,D,FL-23,
328,Earl Hilliard,D,AL-7,
328,Maurice Hinchey,D,NY-26,
328,Pete Hoekstra,R,MI-02,
328,Martin Hoke,R,OH-10,
328,Tim Holden,D,PA-06,
328,Steve Horn,R,CA-38,
328,Michael Huffington,R,CA-22,
328,Bob Inglis,R,SC-4,
328,Jay Inslee,D,WA-4,
328,Ernest Istook,R,OK-5,
328,E. Johnson,D,TX-30,
328,Tim Hutchinson,R,AR-3,
328,Don Johnson,D,GA-10,
328,Jay Kim,R,CA-41,
328,Peter King,R,NY-03,
328,Jack Kingston,R,GA-01,
328,Herbert Klein,D,NJ-08,
328,Ron Klink,D,PA-04,
328,Joe Knollenberg,R,MI-11,
328,Mike Kreidler,D,WA-9,
328,Rick Lazio,R,NY-02,
328,David Levy,R,NY-04,
328,Blanche Lincoln,D,AR-1,
328,John Linder,R,GA-11,
328,Carolyn Maloney,D,NY-14,
328,David Mann,D,OH-01,
328,Donald Manzullo,R,IL-16,
328,Marjorie Margolies-Mezvinsky,D,PA-13,
328,Paul McHale,D,PA-15,
328,John McHugh,R,NY-24,
328,Scott McInnis,R,CO-3,
328,Howard McKeon,R,CA-25,
328,Cynthia McKinney,D,GA-04,
328,Marty Meehan,D,MA-05,
328,Carrie Meek,D,FL-17,
328,Bob Menendez,D,NJ-13,
328,John Mica,R,FL-07,
328,Dan Miller,R,FL-13,
328,David Minge,D,MN-2,
328,Richard Pombo,R,CA-11,
328,Earl Pomeroy,D,ND,
328,Deborah Pryce,R,OH-15,
328,Jack Quinn,R,NY-30,
328,Mel Reynolds,D,IL-02,
328,Lucille Roybal-Allard,D,CA-33,
328,Edward Royce,R,CA-39,
328,Bobby Rush,D,IL-01,
328,Robert Scott,D,VA-03,
328,Lynn Schenk,D,CA-49,
328,Karen Shepherd,D,UT-2,
328,Nick Smith,R,MI-07,
328,Ted Strickland,D,OH-06,
328,Bart Stupak,D,MI-01,
328,Frank Tejeda,D,TX-28,
328,Jim Talent,R,MO-2,
328,Karen Thurman,D,FL-05,
328,Peter Torkildsen,R,MA-06,
328,Walter Tucker,D,CA-37,
328,Nydia Velazquez,D,NY-12,
328,Melvin Watt,D,NC-12,
328,Lynn Woolsey,D,CA-06,
328,Albert Wynn,D,MD-4,
