1,John Dingell,D,MI-15,12/13/1955
2,John Conyers,D,MI-14,1/3/1965
3,Dave Obey,D,WI-7,4/1/1969
4,Charles Rangel,D,NY-15,1/3/1971
4,C. Young,R,FL-10,1/3/1971
6,Ralph Regula,R,OH-16,1/3/1973
6,Fortney Stark,D,CA-13,1/3/1973
8,Donald Young,R,AK,3/6/1973
9,John Murtha,D,PA-12,2/5/1974
10,George Miller,D,CA-07,1/3/1975
10,James Oberstar,D,MN-8,1/3/1975
10,Henry Waxman,D,CA-30,1/3/1975
13,Edward Markey,D,MA-07,11/2/1976
14,Norman Dicks,D,WA-6,1/3/1977
14,Dale Kildee,D,MI-05,1/3/1977
14,Nick Rahall,D,WV-3,1/3/1977
14,Ike Skelton,D,MO-4,1/3/1977
18,Jerry Lewis,R,CA-41,1/3/1979
18,F. Sensenbrenner,R,WI-5,1/3/1979
20,Thomas Petri,R,WI-6,4/3/1979
21,David Dreier,R,CA-26,1/3/1981
21,Barney Frank,D,MA-04,1/3/1981
21,Ralph Hall,R,TX-04,1/3/1981
21,Duncan Hunter,R,CA-52,1/3/1981
21,Tom Lantos,D,CA-12,1/3/1981
21,Harold Rogers,R,KY-5,1/3/1981
21,Christopher Smith,R,NJ-04,1/3/1981
21,Frank Wolf,R,VA-10,1/3/1981
29,Steny Hoyer,D,MD-5,5/19/1981
30,Howard Berman,D,CA-28,1/3/1983
30,Rick Boucher,D,VA-09,1/3/1983
30,Danny Burton,R,IN-5,1/3/1983
30,Marcia Kaptur,D,OH-09,1/3/1983
30,Sander Levin,D,MI-12,1/3/1983
30,Alan Mollohan,D,WV-1,1/3/1983
30,Solomon Ortiz,D,TX-27,1/3/1983
30,John Spratt,D,SC-5,1/3/1983
30,Edolphus Towns,D,NY-10,1/3/1983
39,Gary Ackerman,D,NY-05,3/1/1983
40,Jim Saxton,R,NJ-03,11/6/1984
41,Joe Barton,R,TX-06,1/3/1985
41,John Coble,R,NC-06,1/3/1985
41,Bart Gordon,D,TN-6,1/3/1985
41,Paul Kanjorski,D,PA-11,1/3/1985
41,Peter Visclosky,D,IN-1,1/3/1985
46,Richard Baker,R,LA-6,1/3/1987
46,Peter DeFazio,D,OR-4,1/3/1987
46,Elton Gallegly,R,CA-24,1/3/1987
46,Dennis Hastert,R,IL-14,1/3/1987
46,Walter Herger,R,CA-02,1/3/1987
46,John Lewis,D,GA-05,1/3/1987
46,Louise Slaughter,D,NY-28,1/3/1987
46,Lamar Smith,R,TX-21,1/3/1987
46,Frederick Upton,R,MI-06,1/3/1987
55,Nancy Pelosi,D,CA-08,6/2/1987
56,Chris Shays,R,CT-4,8/18/1987
57,Jim McCrery,R,LA-4,4/16/1988
58,Jerry Costello,D,IL-12,8/9/1988
59,John Duncan,R,TN-2,11/8/1988
59,Frank Pallone,D,NJ-06,11/8/1988
61,Eliot Engel,D,NY-17,1/3/1989
61,Paul Gillmor,R,OH-05,1/3/1989
61,Nita Lowey,D,NY-18,1/3/1989
61,James McDermott,D,WA-7,1/3/1989
61,Mike McNulty,D,NY-21,1/3/1989
61,Richard Neal,D,MA-02,1/3/1989
61,Donald Payne,D,NJ-10,1/3/1989
61,Dana Rohrabacher,R,CA-46,1/3/1989
61,Clifford Stearns,R,FL-06,1/3/1989
61,John Tanner,D,TN-8,1/3/1989
61,James Walsh,R,NY-25,1/3/1989
72,Ileana Ros-Lehtinen,R,FL-18,8/29/1989
73,Gene Taylor,D,MS-4,10/17/1989
74,Jose Serrano,D,NY-16,3/20/1990
75,Robert Andrews,D,NJ-01,11/6/1990
76,Neil Abercrombie,D,HI-1,1/3/1991
